Comfort the tremendous woman you will have in success,0
Just to be healthy,0
Let there be a wish that the grandson will not marry an Arab and your granddaughter Maya will not marry an Arab. Unless you think otherwise.,0
"Blessed is the man who always fears, and hardens his heart and will fall into evil. """,0
watch out ! Greasing behind you .....,0
"It is a pity that Shimon Peres does not remain president. You are not worthy of this position. The president of Israel, who represents us, the Jewish state should not be in favor of intermarriage with the enemy.",1
"Sport is a field that really allows anyone to take part in it regardless of religion, race or gender! Those who turn sports fields into a political platform or a means of racism do not know and understand what a sport is and what its added values ??are!",0
"It's not clear to me what will close with us people you hear yourself Democracy lol What is the connection the Jewish girl how it relates to freedom of expression or democracy after all how a Jew would marry a Gentile Arab where does such a thing sound and I am not a religious person or what they call it extreme in my right ... A minimum of Judaism did not stay here, after all, this is the difference between us and their sons, it shocks me. This whole story, I feel sorry for her, that is where she came from.",1
"** Especially for you Honorable President - ** Article: ""What is really the difference between racism and assimilation"" ""? The difference between them is like the difference between heaven and earth. And if I am against the assimilation and interference of the people of Israel, does that mean I am racist and immoral ???? , I have gentile friends and I respect them, and help them, and for full equality between all, and coexistence and everything is good and excellent among us all, so I am very surprised at those wise and prudent people who say if you do not agree that your sister will marry the gentile who fell in love with him then You are a racist, what nonsense and nonsense, there are certain boundaries that I have to keep just like: in school, in the army and at home that I am not allowed to do and even if the world explodes it is against the rules and laws that accepted me into the army or school To do in the same place, what is so hard to understand, a little sad and sad for me all these comparisons, it is just shame and disgrace that we are dealing with this nonsense and vanity, which feeds us, and the people of Israel have to endure it, at a time when lies became truth and truth became lies. Our eyes to it. As it is written in the Psalms: """" They are poor and will not see ears and no Hear .. """" There is a state of assimilation and mixing and God forbid the disappearance of Israel and there will be no uniqueness of the people of Israel that the same Jewish people represent to the whole world and in fact all Jewish holidays, Sabbaths, Jewish celebrations, all Jewish events and everything will actually be erased, and it must not happen. Not only to the people of Israel but also to the nations of the world, which we as a nation and as a people have given to the whole world the recognition of Gd and that there is a Creator for creation, and all the various customs that accompany it, so it is inconceivable that the source of all this be erased from the map. """" There is a terrible assimilation, so at least in the Holy Land it is our duty to keep and avoid it) because in the end, at the end of the correction of the world as it is written: """" Isaiah) """" that everything depends on Israel and what is happening in the whole world """" (the Zohar), that everything actually happens because of the actions of Israel and therefore our moral and global duty, not only personal to maintain our borders and uniqueness as a people for all humanity to whom we grant it, so it is very important that we marry """" According to the religion of Moses and Israel """" which are the ones who instilled in us and us Drink the faith in one God, unique and special !! """,1
It gladdens my heart to read such things and especially from the President of the State. Learning to live together is better .. will not help either the two sides stay there and we must learn to accept each other and live yes together otherwise both sides lose .. Thank you very much esteemed President ?,0
D,2
Shabbat Shalom Honorable President to you and your family,0
"Thank you to everyone who eats for us. We, the children, also wish you great success in every field in God, work in every pension from us children.",0
Thank you. You too. What happened that you suddenly remember me? I wish you were the president,0
True if all the people of Israel think like you .... there will be peace,0
Ruby we want a president not a footballer !!!!!,1
Mazel Tov !!!!,0
Why only in sports?,1
Arabs murdered our children!,1
I wish you great success in your new role,0
"Sport is a field that really allows anyone to take part in it regardless of religion, race or gender! Those who turn sports fields into a political platform or a means of racism do not know and understand what a sport is and what its added values ??are!",0
"I suggest to all the residents of the ""Gaza Envelope"" ""to leave the land and your houses and move to the Gush Dan area .. What are you staying there for? Are you good at being cannon fodder and a protective wall for the residents of the center ?? Do not you feel sorry for your children? Will they carry on for the rest of their lives? .. If I were to live there and see how the state """" protects """" and protects me and my family I would fly away as quickly as possible ... Hamas both abandons the residents of Gaza and the State of Israel abandons the residents of the ""Gaza Envelope"" ""... and do not wave the flag of Zionism please ... it's not Zionism..it's lawlessness, it's fucking, it's a humane crime of the state towards you .. make a class action, rave in the streets of Tel Aviv, do something..just stop being naive and serve As living goals .. Shame on a country that does this to its residents """,1
Look who the fan of the most racist group in the country is talking about first you will condemn them then you will come to condemn our handful which is no more than two hundred people.,1
"All the time that Ruby has been in politics, I have always believed in him. The good smile. The Knesset has always encouraged me as a citizen in the performance of his duties. This is the man who is supposed to sit in the president's house and make me sleep well.",0
"I've always called you Ruby but now you're Mr. President. So good luck. Unite the people who need it so much and will always remain as you are, sensitive, kind and loving person. David Ben Best",0
"Honorable President, if citizens had the right to vote, you would get 100% of the vote. Good luck . Your first mission is to stop the violence on the streets with zero percent patience !!",0
We are racists and racists remain in his possession and by God's command that we must not mix the races there is nothing to do and whoever is uncomfortable will evaporate!,1
So you say Ethiopians can not marry Russia because they are different in something that cannot be changed. @ meni narkisi,2
The president encourages assimilation with Islam with all due respect. Is it for being stately? To be the president of everyone? You will be president of the Arabs,1
"You have a smile that conquers the entire State of Israel, Your Honor.",0
"Because we are humanists here; As well as with the Syrian casualties on all their factions, who fill the hospitals in the north !! and better this way !!",0
Sad ??????,0
"A magical dream, I wish it would soon come true. Sports and music select different worlds without separations and divisions.",0
May your memory be blessed with a pure angel,0
"I expect you to respond also to the daily leftist incitement. And everything has a limit to democracy as well. And what incitement are you talking about? A Jew must not grieve for a Jew who marries an Arab and try to prevent, or at least show others that this marriage is strictly forbidden.",1
Man of Jerusalem:),0
How heartbreaking,0
"It seems how long will this love last at the end she will return to her real home because what to do some try to push things away and think that in the end it will work out there, things that can not exist together religion is different administratively different and it is not things that can be bridged small example to marry her Converted to Islam",1
So sad,0
"Well done Honorable President, The dream of many. Tel Hai and come on Betar!",0
A man in his faith will live!,0
"Friend, where were you when Sakhnin fans sang death to the Jews and slaughtered a Jew? There was also Rady ""the fighter against racism"" ""was and we did not hear a word from him or from you. We do not want Arabs in Maccabi""",1
"Ahm ... I hope that after all this assimilation he will stay with the so-called Israel! We are commanded to remain Jews, and we are forbidden to marry the peoples of the land who are not of the seed of our ancestor Jacob. We are the children of Israel and so it remains! I just hope that after Morel's life turns into hell, she will not seek the help of the far right, to get out of her ""loving"" husband's family. """,1
Dear Ruby Shabbat Hello and welcome,0
Do not forget who raised you,0
"Good morning, Mr. Rivlin. Welcome Elected President The 10th President of the State of Israel",0
You're a good man,0
Honorable President. I'm afraid you're being drugged in the President's office. Check what you put in the food. I read that you encourage assimilation in the name of the Enlightenment. Shabbat Shalom and all the best.,1
"Mr. President, I do not know what the reactions were to this marriage, but it is clear to me that we must not greet them in their new way. AMI must preserve its character, and woe to us if the dynasty is undermined! A Jew wants to marry a Gentile - he will convert, but really! If the State of Israel does not preserve its Judaism, we are not worth any democracy!",1
"Ruby advised Bibi to attack Hamas with a strong hand, so we will also save a lot of blood as Hamas prepares for the next war with us to strike at them now and strong",1
The voice of sanity. Thank you Your Honor.,0
"And now for something serious: the BTC (Bit Coin) I realized that it cost 10 ag in 2009, and today it is worth every single laptop (about 2300 NIS). Whoever wanted to solve the problem of benefits in the State of Israel would take any benefit of any Disabled and buying with her in 2009 the amount of BTC This would have eliminated all benefits for the entire years of life of several generations of disabled people. Each disabled person would receive from an allowance of 2000 NIS 20,000 BTC coins. Multiply by 2300 NIS (the rate is about today's) and suddenly it had: 20000 * 2300 = 46,000,000 NIS !!! And so every poor person would become a multi-millionaire ... but someone was afraid to inform the disabled about this .. lest they become influential and powerful! Because the disabled (in general disability) do not have the money to buy cellphones, computers, etc ... Even the calculation between getting to the hospital and medication and public transportation is a daily calculation for them ... at least you will grant an exemption to the disabled when traveling by public transport ...",0
But that's the problem and her choice ....,2
"Is it just weird for me not to condemn the Arabs with their racism and violence against Jews at the Games? It is impossible to condemn only one side, and certainly when the defending side is also from our side only, with all due respect this president is going to continue the path of the dumb subservience, who chose him at all.",1
"Good luck, Honorable President",0
Kopiczynski Aria (if I wrote Nun). In this statement you are proving that the primitive here is you. What the hell does a fan in the rest of Jerusalem have to do with a person's opinions? Why must every fan in the rest of Jerusalem be a primitive person? Am I remittant? My family is primitive? Dark opinions that sadden me that have not been eradicated from the world.,1
Rivlin Did you start your term on the left foot ?! No problem with your daughter marrying Hamsnik! But please do not force your disgusting opinion on the daughters of Israel just to please your Arab brothers,1
A Jewish and a democratic state do not go together !!!,1
Congratulations to the President of the State of Israel.,0
"Honorable President, how happy I am to say the words, Honorable President, love you and join in your prayer for the return of the boys.",0
Good luck to you President and the right choice at the right time and a lot of coming,0
Successfully !,0
Long live long live our carrier,0
Not to be confused. Appreciate and love you.,0
Congratulations love you and coach you,0
Your words are wonderful. Thanks .,0
Exactly so the Honorable President. Their desire-honor! And it has nothing to do with the choices I would have made in their place. Joining your wishes.,0
"Monday - Good Week and Congratulations Elijah the Prophet Remember well in honor of Prime Minister Benjamin Netanyahu: We have been silent for a long time, we let you work and eliminate the Hamas (Amalek) and liberate Gaza first! We said bury our soldiers, there is unity, give a shoulder, we will not visit ""You are given 20 days to eliminate Amalek ... You are given 40 days ... You are given 60 days ... and the missiles continue to fall ... and our victims, civilians and soldiers and 4-year-olds continue to fall ... Victims of the distorted and extreme leftist view Yours! And you continue to spit in the face at the taxpayer and the disappointed and painful voters who have chosen you and supported you for the utter failure, and the promiscuous blood that takes place here day by day, hour by hour! And you talk, and talk, and talk, beautiful ... each with a chain to his chair in government, to a salary, to a luxury car, to honor, to travel and foreign and deadly considerations that cost us dearly! Today and yesterday 240 missiles fell on us !!! 240 !!! The people of Israel should not suffer any more !!! Enough lying and lying! And you, the three ""houses"", Boogie Benny and Benjamin continue to pardon each other of course ... at every opportunity ... what exactly are you hiding from the people of Israel?!? And the people of Israel read in astonishment: - Singing in the cabinet criticizing the chief of staff: ""Ganz wants to end the operation at any cost"" "". - Ya'alon recommends: Lust for lips, we are maneuvering for an arrangement. It's the defense minister who tells the residents of the south """" whoever can get out of here !!! """" And the people of Israel who pay with the best of their money, and with the best of their sons to these two masters, ask: Do they live in reality? Are they on the moon? These are the defense ministers (when there is no security for 60 days in your shame!) And it is the chief of staff (who wants to run away and stutters) who is in charge of our sons (Daniel, 4 years old, was buried today in a house near his house !!!), 64 soldiers died Saints on the policy of slackness and defeat and fear, extreme leftist, and the morality of Sodom and Gomorrah and the High Court that these masters adopted, at the expense of the people of Israel?!?!?!? And the tunnels from Gaza, Egypt, Lebanon and Jordan by the way still exist for dozens !!! Benjamin How long have your role and our country been despised? The people of Israel must have leaders A """" A and not B """" B! Enough to stutter! Liberate Gaza immediately and behave as the Israeli Prime Minister should behave! And remember, whoever puts you as prime minister, he will also know how to take you down for the failure and procrastination of you and your two friends, in deleting Amalek and liberating Gaza! You and your two friends live on miracles from the Creator of the world that the soldiers recount every day! And in your shame you did not have the honesty and what should protect the excellent Champion Winter ... because he is God-fearing and speaks the truth! By the way, the people of Israel expect to hear from you once the words """" with the help of the name """" in all your megalomaniacal and selfish performances and your friends! The people of Israel wish you lights of repentance and maybe after that you will understand what you are dealing with and what the size of your responsibility is! With the help of the name we will win !!! With the help of the name we will liberate our country !!! With the help of the name we will erase the memory of Amalek !!!! And if you three of you have not been able to eliminate 15,000 terrorists for 60 days, and are deceiving the people of Israel every day, that is, you are failing every day, profit and rescue will come from somewhere else !!! Maybe it's time for you to leave the keys and be truly grateful! It will respect you. In the pain you put up there from the pleasures of pleasure, the meals and the pistachio ice cream, you don't really feel it. The tormented and painful people of Israel! """,1
What would happen if your children or your grandson or granddaughter married a non-Jew The Honorable President encourages assimilation ????,1
Amen ! May we be privileged to see the Jerusalem building!,0
Rivlin is already striving to please the left-wing media. disgrace !,1
Shame and disgrace you will bear on your conscience the loss of the people was the day !!!!! Be ashamed,1
"Mr. President !!! From the creation of the world to the present day we have not yet enlightened and have not built the pest and its father to a neighbor like you. ,",0
Well done to the President for words as a spur,0
"Well done to the President who came to the funeral. I'm sure he had advisers who advised in light of the circumstances, and for security reasons, not to come. But as we know Robbie Ravlio I'm sure he insisted on coming. You showed nobility when you came to pay homage to a 4-year-old boy who was murdered in front of his house. It's just a pity that none of the sages saw fit to go your way.",0
Rivlin I think you are ashamed of a country with opinions like yours you will be ashamed that your daughter will go with Arabs or terrorists but please do not speak on our behalf,1
Red line ?? Incitement ?? I have news for you. You represent the State of Israel and you incite and dishonor by supporting yesterday's wedding. There are lots of little girls who hear and internalize what you say and give them the impression that it's okay to marry an Arab. Only yesterday the bride's father cried in the media and I cried with him and you dare Wish them good luck. Shame on you and hope for you that you do not finish the priesthood.,1
A canine man (and also his wife),0
I wonder what the chairman of the Palestinian Authority would have written if an Arab girl had dared to marry a Jew !!! Democracy = Assimilation ????,1
Congratulations to the new president !! What pride for Jerusalem and the whole country!,0
What is outrageous and worrying is that you are an Ashkenazi president from Maafan ... you will not put out the flame either! The people of Israel are united against dung like you!,1
Heartbroken ...,0
"Is it not if you are a ketone in your eyes, you are the head of the tribes of Israel ... (Shmuel 1: 5: Yes) You talked about democracy, foundations, and Judaism, but among them you accidentally blessed your ovaries. The President of Israel is not supposed to congratulate those who work against the Israeli constitution, whatever your opinion is, to congratulate the newlyweds on their decision to marry. As president you have a responsibility to be careful in your language, the word to marry in this context is wrong. # fail",1
"Lol funny, what did that president do when MKs in the government spoke in a racist way and not necessarily against the people he likes? When only those who act in an extreme way in our people are condemned, do you remember waking up ??? Go back to sleep !!!",1
Who will give and your success will be good with us ...,0
Honorable New President Congratulations and good luck Shabbat Shalom,0
"Ruby, you are everyone's favorite person. You will be the President of the State of Israel successfully",0
Amen,0
"Betel's, right. Why do you have to push your nose wherever it is undesirable? They just wanted to get married quietly, and it's nobody's business and no one has the right to tell them what to do. It's their choice. And if someone does not like it then it should not come as a surprise that the world hates us. Look how much we reject.",0
Long live the President of the State of Israel ??? .... and with the aspiration that the next president will not be a politician !!! Shame that the two (Dorner and Shechtman) that the public most supported received only 14 votes together.,0
Cannon.,0
Umain !!! Blessed be the Honorable President-elect.,0
He does not know what respect it has among Muslims to Jewish Islam.,1
A grandson picture is the real picture.,0
Exciting! good luck to you !,0
"Honorable President. The sane voice ... freedom of expression ... democracy ..... and many more beautiful words, the daughter of Israel will marry an Arab and you will give it a hand. Where is the honor of the Jewish people where we have come I am ashamed. ??????????",1
"We certainly deserve you, Mr. President.",0
Not much in words just saying goodbye to you !!!!!!!!!!!! Really proud of our country Dear Ruby I know you will do it for the best !!!!!!!!!!!!!!!!!!!!!!!!!,0
When does the league open?,0
And what the president said with all due respect will not continue in office,1
Mr. President . Where are you in the picture ?? Pamper us,0
Holding fingers ... Good luck!,0
"Robbie Rivlin President. Hello ! I was very disappointed with your response and congratulations to the couple involved Morel and Mahmoud. The President of the State of Israel gives legitimacy to intermarriage ??? I ask the question if there really is a democracy why Arab women do not marry Jewish guys? After all, only as soon as he hears that she went with a Jew will she be murdered ... It is not certain that Jabotinsky will agree with a mixed marriage.",0
The country you do not read ????,1
Good luck man cooler,0
"Honorable President, your appointment is also a great consolation to the people of Israel",0
"Honorable President (actually Algae does not respect yourself) Calling for opposition to marriage between a Jew and a Gentile racism is ignorance. There is no connection between democracy and this type of marriage. Assimilation is the greatest enemy of the Jewish people throughout its generations. Therefore, I am sorry that precisely in his country (the Jewish state if I am not mistaken) such marriages receive support and those who oppose it are called racist or extremist people. In addition, the last time I examined Z. Botinsky did not write the Torah. Shame on you for being the president of our people.",1
Good luck Mr. President,0
I wonder how you would react if your daughter married an Arab .....,1
President raped and now leftist next president Check Arab,1
"Lovely .... Good luck and congratulations, President!",0
"Straighten up, Mr. President! Continues to proudly hold the Beitar Rosh legacy!",0
Well done to the President !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
"Dye is tired of Hamas and the wars, just Dye! Already tired of this government !! The boy is four and a half years old! He's a fucking four and a half year old! He did not have time to live at all and you do nothing! I as a child and I understand that it is difficult and I identify with the whole country! But think a little! We give them electricity, water and gas! Try to cut it off for them and we'll see if we do not go out in a few days to beg in the streets of Gaza for water, electricity and gas! So do something already!",1
I hope you will not be president after hearing from Yvette Lieberman that she objected to harming Azmi Bishara's terms because she built on the Arab voice! We have suffered enough from a pro-Palestinian president for you to be like him,0
Shabbat Shalom and quiet in all sectors,0
"The heart is terribly torn, the throat is choked and only the tears are flowing",0
"Incitement ?! This is communication-oriented assimilation !!! The incitement is from the empowering left and finances free hatred !!! The girl, like her predecessors, will suffer bitter suffering and has nothing to do with the audience with Israel. This is an infidel who was probably enchanted by Arab women. I'm sorry for her. She was a king's daughter - became - an Arab !!!",1
No words The heart is pinched.,0
"Congratulations, Honorable President, but with all due respect, it is not only on the football fields that Foreign Minister Avigdor Lieberman called for a boycott of Israeli Arabs who went out against the war. MK Ayelet Shaked The plot that Jaffa Arabs burned a Jewish cemetery.",1
No I'm sick of you !!!!!!!,0
"Mr. President, thank you for your inner honesty and humanistic approach.",0
"Another Arab president. Disgusting, embracing assimilated like you. Bush and all. Son of a dove.",1
Good luck President Ruby !!,0
Finally a sane and sensible band in this country for all the racist people First of all an Arab it is a band that believes in the same God you train come shame on you and racists are disgusting instead of wishing good luck to the happy couple you are trying and poisoning the happiest day in life Mahmoud and morale good luck wish you only good and love will win heart guy Bendem who loved and did not differentiate between a race or religion or sex and by the way stop being racists you went through a Holocaust and anti-Semitism all over the world condemns you and hates you so you will wake up as a people who went through a Holocaust expecting you not to return hurt you came and hated a person is unacceptable ...,0
Successfully . The main thing is that Bibi mourns,0
"Honorable President, a lot of success. I was very happy that you won. I live in Moshav Nordia. For me personally, it was very important that the next president be of course everyone, but from the right Zionist family, you are the State of Israel and now its president.",0
"Your Honor, as you know, the difference is great between coexistence and converting to Islam and marrying a non-Jew. It's not right for you to support it Most weddings in the past have turned Jewish girls into unhappy women. Sad you greet them",1
You're a big disappointment Robbie !! What are you trying to lick them for now? You know yourself that it hurts the Jewish people !! Would you approve of such a marriage in your home? Yes or No ? If you say yes you are hypocritical and if you say no you are lying to the people in your response regarding the wedding tonight!,1
Every image takes on meaning. rest in peace . May your rest be heaven,0
Best of luck !,0
Six no!,2
"Sitting in London and proud of the democratic process. We have won a president who is the salt of the earth and a descendant of a rooted family that has taken root in our country for generations. Straighten up and rise and succeed to the glory of the State of Israel! Hagit Inbar-Lits, London",0
Honorable President - this was the act of Nelson Mandela. Thus he reduced racism.,0
The heart is torn and broken,0
"Amazing Child ! Good luck, and fruitful work! May you always smile, and be content with the family, and the chosen people.",0
"I think we should talk now whether he is proud or not ... It is impossible to behave here and not an actor in the world ... There is also racism towards black players, Israelis and more .. There is no lack of a derogatory nickname in the world .. I prefer to exclude sports from politics",1
"Shame and disgrace to Reuven Rivlin - out of a desire to please the far left, ""and get into the big shoes"" ""of his predecessor Peres as he himself expressed, he goes far beyond Peres and encourages assimilation ... not to believe ... It turns out that Netanyahu was right he knew Ruby Better than we knew - """,1
rise and succeed !! There is a lot of work ahead of you to preserve the goodness and power of the reciprocity we are experiencing in these significant days.,0
The Honorable President will issue the exact same message of condemnation of the calls of Hapoel Tel Aviv fans to the Holocaust for Maccabi fans and death to the Jews. Shame the hypocrisy shame !!!! Hapoel fans are anti-Semites in the Jewish land and no one cares about that,1
You also disappointed me and without my lord,1
"Ruby, maybe get to the games at least opening games, read your prayer aloud that the whole audience will hear and come back after you. Drift the crowd. Encourage them to have a guide.",0
"Shabbat Shalom to the new President of the State of Israel and his entire family. We are all waiting for the moment when Shimon Peres will go home, and you will replace him, and peace be upon Israel.",0
"Honorable President, great success in your role that suits you very well ?? You have won honestly and fairly! May the Blessed One be preserved and keep his people Israel in peace Amen! And that you can march Israel to the recognition of us all over the world Amen ????????????",0
Democracy of leftists = demagoguery! Is democracy a change of religion? Get a black continent,1
"Cheating flatterers are you heretics in the Torah ??! So on what basis do you sit in the land of you robbers, use the right of the Torah and spit on its laws? Conquerors! Thieves! You do not have the right to sit on this site Bolsheviks !!",1
Congratulations. And beauty beauty - comfort,0
"There's justice, the will of the people won, you love Ruby.",0
"For Mr. Rivlin, assimilation is an existential danger to the people of Israel and all the more so assimilation with the Arabs. We wish the whole house of Israel not to fall victim to Arab riots and not to ... Arab rule.",1
Good luck dear man straighten up:):):),0
lots of success : ),0
"Where, when and against whom, did racism and incitement begin in Israel .... this is what I found ................................. About the Jewish people: ""This is a tribe in which gardens of the surrounding peoples were mixed, due to the rape of Cossacks or voluntary intervention. And yet they kept some customs, some of them quite barbaric, like the circumcision"" ""(Israel Prize winner, Yigal Tumarkin in a newspaper interview"") Tel Aviv """", February 13, 2004). """" If a child or two is killed for the settlers, they say: 'We will do four in their place and everything will be fine' ""(Tumarkin. Ibid.). On the religious:"" ""For me they are not Jews, they are workers Idols """" (Tumarkin. There). """" The painters, the poets, all the beautiful artists are not educators. The real educators are Kahana, Raful and Gandhi. My real contribution will be if I take a submachine gun instead of a pen and pencil and kill them """" (Yigal Tumarkin, "" ""News"" "", 28.9.88)."" ""A settler clad in Uzi and a blue teddy bear, shards of saliva and food scraps embedded in his wild beard. And next to him, in the family transporter, his settler wife in the midst of national misery. A loud and lame idiot ... if you're dumb And you are a right-winger, and you are a right-winger if you are an idiot. If you are simplistic, irritable, ignorant and cruel - you are right-wing ... """" (Dan Tadmor, Jerusalem newspaper, 28.5.93). """" Fascism cannot be stopped on rational grounds. This is stopped only by force, and when there is a willingness to risk civil war. At the time of the decision, we will have to deal with the settlers in Ofra or Elon Moreh by force. Only those who are willing to get on Ofra with tanks will be able to stop the fascist drift that threatens to drown Israeli democracy """" (Zeev Sternhal, Davar, 15.4.88). http://hayamin.org/forum/index.php?topic=21248.0 """,1
"Mr. President, what do you mean when you say ""whatever my position is"" ""that there is a possibility that you personally hold a racist position that a Jew should not marry an Arab? Or perhaps that you do not respect religious freedom and hold the position that converting to Islam is okay but to convert to Islam No ? """,1
Ruby got up on her left leg ..,1
"Honorable President! Personally I believe that both spouses make a serious mistake, I have no doubt about their love, but it hides from them the harsh reality of life. I was happy to read your response calling for a boundary between the racist incitement prevalent in our places in these difficult days and the privacy of the married couple.",1
"In my opinion, the honor of the president is equal to that of Rabbi Kook. Well done, strong and embraced",0
Robbie Rivlin you have always been a lover and will always remain a lover,1
"Congratulations to the new president, what a tension I clung to the broadcasts all day, and finally, long live the elected president. Long live:) Long live:)",0
"Congratulations, beloved man",0
"I'm very glad to hear your voice, Mr. President. Sad that this point of light highlights how dark it is all around. Your lone voice against the rampant racism is heard from the shameful silence of the other politicians in the Knesset of Israel.",0
Honorable President All the respect for the values ??and observance of an important mitzvah Organ donation connects within it the supreme mitzvah of saving lives along with giving charity. rise and succeed !!!,0
You are a soul,0
Mr. Reuven Rivlin You are the next President of Israel,0
Strong and embrace the honor of the President. Bullying and racism are difficult to deal with. But you have to weed the garden all the time,0
"Victims will be buried and terrorism will continue, as if nothing had happened. Policy of failures.",1
The president of the only Jewish state in the world encourages marrying Muslims !!!! Wtf?!?!,1
"The heart stands still, hard to believe. What happened to a little angel, that you will know no more sorrow.",0
The grandson is taking pictures ... and for him in honor of the president there is a name! It is his grandfather..who is blessed by us the state and the exalted..from God ..! So with a heartfelt smile ... to us from you these days .. a little will relieve the pain ..!,0
Amen and amen,0
Rivlin you are disappointing,1
Look for the boys in Umm al-Fahm as well and not just in Hebron,1
good luck today .,0
Well done ! me too ..,0
"Finally a little landed! The hate-free right must be put in place! The haters of democracy and against freedom of expression, the people of darkness, the Khomeiniists, are fighting !!!",0
"Similar to the phrase ""Do not send your hand to the boy"", here too we ask for help and support in the issue we ourselves have created. God tells Abraham to slaughter his son and then repents """" Do not send .... """". We continue building in the territories (one of the sources of evil The two hours in our lives) and release terrorists, but brother """" ask """" Do not send your hand to the boy """" When will we stop sending our hands to our boys and send them to doom ?! """,0
"Just do not ""spoil"" ""and there are many .... strengthen you ... show everyone what is the modesty of love for others honesty and credibility as one of the people ... your success is the success of everyone ...:)""",0
"May his memory be blessed, honorable president",0
HiD,0
Many successes,0
I was happy with your choice. I know you will do your job faithfully,0
"Dear Ruby Rivlin, Happy Shavuot to you and your family, who will give and all your days will be holidays and joys, full of happiness and wealth and joy of life, good luck in the presidential election holding your fingers. Party member-Zahi (Louis) Amer Jules",0
Without much talk action in Gaza and erase the infiltration and Gaza immediately,1
Uffffffffffffffff very painful. May his memory be blessed.,0
Exciting believes that if this is the relationship between a man and his wife - so it will be between the president and his people and the nations of the world. ??,0
"Tel Hai, Mr. President!",0
"Dear Mr. Rivlin, Successful President of our country in your new position Love you, regarding Abu Mazen Please open in the book of Isaiah chapter twenty-four verse with translation by Yonatan Ben Uziel and you will find the real answer to Palestinians there will be no peace with terrorists, our Torah is a true doctrine for your attention",1
Making peace in his heights ... (:,0
Successfully .,0
King not president ?,0
Shame fills me with reading such responses. For a clear and immediate reading for everyone. Enough violence.,0
What is incitement in a demonstration against the wedding? They openly say they * do not * call for violence!,1
Exciting !!! Successfully !!!!,0
Well done to you the No. 1 man in the country,0
"For some reason, it seems that the honorable president opened his term by bowing to the people of the land. Shimon and Levi killed the people of Nablus because he defiled their sister Dina. This is what happens that are far from the Torah. The Torah explicitly says if we do not expel them from the land they will be a mine for us!",1
Good luck on your way as President!,0
"Udi Amsalem, son of a king, terrible things are happening here in the world. Do yourself a favor, talk to Dad ...",0
Amen,0
shame on you . I condemn you and your statuses. Where are your values? The State of Israel belongs to the people of Israel and not to anyone else interesting when you will make Oslo two you are already worse than Peres and Peres was a traitor yes he betrayed his people.,1
Good Shabbath to you ...,0
"Reuven Tell me you, if the love of your life was Arabia, would you marry her? Haha I do not think ... your late father, family friends etc would hang you on a really high tree.Why because they are primitive ?? Absolutely not.Because then there was another era of more solid values ??and morals.Today everything becomes Tu An open match as if everything is allowed because of progress. I mean 21st century. I am quite traditional and even I will not allow myself to think at all assimilating and not to mention marriage. There is something called Judaism, older than me and you have gone its way and there are things that should not be crossed.",1
We are a chosen people chosen by God himself and in his honor and he instructed us not to mix with the races..and who can not contain it is his problem.,1
You are best suited for the position of president,0
"Charming, and I do not care if it was written with the encouragement of your media consultant. wish you luck . What your wife wrote reflects in my eyes who you are and what you represent ...!",0
"Incitement ?! This is communication-oriented assimilation !!! The incitement is from the empowering left and finances free hatred !!! The girl, like her predecessors, will suffer bitter suffering and has nothing to do with the audience with Israel. This is an infidel who was probably enchanted by Arab women. I'm sorry for her. She was a king's daughter - became - an Arab !!!",1
When does the league open?,0
"Mr. Rivlin, make no mistake, Abu Mazen is no less a terrorist than the vile murderers who murder children",1
every word . Respect. the president .,0
Why at such an age did he go,0
Better late than never ... :-),0
You were excited !!!!!! May you have good luck sir and there is no other worthy of you to be the next president and to always restore the institution,0
"Honorable President, thank you very much for everything you have done for the people and in the acquaintances that exist between us, you will probably do more for the people, thank you more and more.",0
What is incitement in a demonstration against the wedding? They openly say they * do not * call for violence!,1
Good luck and easy sequel.,0
"Dear President, I wish you and your family health and success, love and peace. Very glad you won the election, you honestly won love and faith",0
What do you say to them? Do you handle all the assimilations of the Jewish people in the Diaspora? It really hurts you,1
Congratulations on your choice and good luck. We will finally be able to return and be proud of our presidential institution and our president.,0
"Really disappointing, I would like to know if your home would have upheld ""Freedom of Liberty"" ""Were you in favor too ??""",1
Direct power to the President-elect. Blessed be the truth of the wondrous child who passed away prematurely.,0
Heartfelt President Dogs Grandma Leah,0
Congratulations dear man !,0
"It is a pity that you are quoting from Jabotinsky and not from the Bible. In Parashat Va'atchanan it is written: And you will not marry them - your daughter will not give to his son and his daughter will not give to your son """". Apparently Jabotinsky is above God in your perception. It is important to say this: we are the chosen people and it is not racism it is a fact! It is very sad that people like you are turning writers into saints. """,1
Thanks Bibi; -),0
Shabbat Shalom Honorable President (:,0
What do you say to them? Do you handle all the assimilations of the Jewish people in the Diaspora? It really hurts you,1
Sad sad sad at heart.,0
Alas for us a president like you !!!!!!!!!!,1
Good luck Mr. President I want you to be like the personality of Mr. Shimon Peres Amen,0
Well done !!!,0
Dear Artist Man!,0
What a president! Full of extra soul:),0
"Yours sincerely, Dear President Rivlin, May it be a wish that the right of all prayers throughout the land will be a time of trouble for Jacob and from him Joshua and come to mark the Savior Amen",0
